,desc/placeName/_ref,desc/placeName/__text,desc/location/geo/_lat,desc/location/geo/_long,note/_anchored,note/__text,_from,_to,_cert,_instant,geonames,pmb_id,geoname_id,download_link
472,http://www.geonames.org/2867714/,München,48.13743,11.57549,,,1897-04-08,1897-04-09,,False,https://sws.geonames.org/2867714/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/45258/detail,2867714.0,https://iiif.onb.ac.at/images/AKON/AK112_094/094/full/full/0/native.jpg
473,http://www.geonames.org/2867714/,München,48.13743,11.57549,,,1897-04-10,1897-04-10,,False,https://sws.geonames.org/2867714/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/45258/detail,2867714.0,https://iiif.onb.ac.at/images/AKON/AK112_094/094/full/full/0/native.jpg
474,http://www.geonames.org/2947111/,Bodensee,49.06694,8.35278,,,1897-04-10,1897-04-10,,False,https://sws.geonames.org/2947111/,,,
475,http://www.geonames.org/2657896/,Zürich,47.36667,8.55,,,1897-04-10,1897-04-10,,False,https://sws.geonames.org/2657896/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/484/detail,2657896.0,https://iiif.onb.ac.at/images/AKON/AK080_420/420/full/full/0/native.jpg
476,http://www.geonames.org/2657896/,Zürich,47.36667,8.55,,,1897-04-11,1897-04-11,,False,https://sws.geonames.org/2657896/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/484/detail,2657896.0,https://iiif.onb.ac.at/images/AKON/AK080_420/420/full/full/0/native.jpg
477,http://www.geonames.org/2988507/,Paris,48.85341,2.3488,True,"21.5.Villain
               s.M.,22.5.Joinville le Pont,23.5.Ville d'Avrée",1897-04-12,1897-05-24,,False,https://sws.geonames.org/2988507/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/64183/detail,2988507.0,https://iiif.onb.ac.at/images/AKON/AK073_094/094/full/full/0/native.jpg
478,http://www.geonames.org/3018074/,Fontainebleau,48.4,2.7,,,1897-05-18,1897-05-18,,False,https://sws.geonames.org/3018074/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/64766/detail,3018074.0,https://iiif.onb.ac.at/images/AKON/AK106_010/010/full/full/0/native.jpg
479,http://www.geonames.org/2994144/,Meudon,48.81381,2.235,,,1897-05-19,1897-05-19,,False,https://sws.geonames.org/2994144/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/44131/detail,2994144.0,https://iiif.onb.ac.at/images/AKON/AK089_202/202/full/full/0/native.jpg
480,http://www.geonames.org/2643743/,London,51.50853,-0.12574,,,1897-05-24,1897-05-24,,False,https://sws.geonames.org/2643743/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/224/detail,2643743.0,https://iiif.onb.ac.at/images/AKON/AK077_288/288/full/full/0/native.jpg
481,http://www.geonames.org/2643743/,London,51.50853,-0.12574,,,1897-05-25,1897-05-31,,False,https://sws.geonames.org/2643743/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/224/detail,2643743.0,https://iiif.onb.ac.at/images/AKON/AK077_288/288/full/full/0/native.jpg
482,http://www.geonames.org/2643743/,London,51.50853,-0.12574,,,1897-06-01,1897-06-01,,False,https://sws.geonames.org/2643743/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/224/detail,2643743.0,https://iiif.onb.ac.at/images/AKON/AK077_288/288/full/full/0/native.jpg
483,http://www.geonames.org/2745392/,Vlissingen,51.4425,3.57361,,,1897-06-01,1897-06-01,,False,https://sws.geonames.org/2745392/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/58725/detail,,
484,http://www.geonames.org/2910831/,Hannover,52.37052,9.73322,,,1897-06-01,1897-06-01,,False,https://sws.geonames.org/2910831/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/64263/detail,2910831.0,https://iiif.onb.ac.at/images/AKON/AK111_466/466/full/full/0/native.jpg
485,http://www.geonames.org/2766429/,St. Pölten,48.2,15.63333,,,1897-06-06,1897-06-06,,False,https://sws.geonames.org/2766429/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/49880/detail,2766429.0,https://iiif.onb.ac.at/images/AKON/AK037_018/018/full/full/0/native.jpg
486,http://www.geonames.org/2768627/,Pöchlarn,48.2,15.2,,,1897-06-06,1897-06-06,,False,https://sws.geonames.org/2768627/,,2768627.0,https://iiif.onb.ac.at/images/AKON/AK041_602/602/full/full/0/native.jpg
487,http://www.geonames.org/2778949/,Gaming,47.929,15.08818,True,Bic.,1897-06-06,1897-06-06,,False,https://sws.geonames.org/2778949/,,2778949.0,https://iiif.onb.ac.at/images/AKON/AK116_371/371/full/full/0/native.jpg
488,,Scheibmühl,48.052635,15.611744,,,1897-06-13,1897-06-13,,False,,,,
489,,Pamsenhof,48.13992,14.43037,True,Bic.,1897-06-13,1897-06-13,,False,,,,
490,http://www.geonames.org/2782052/,Ischl,47.71109,13.61893,,,1897-06-26,1897-07-24,,False,https://sws.geonames.org/2782052/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/213/detail,2782052.0,https://iiif.onb.ac.at/images/AKON/AK111_493/493/full/full/0/native.jpg
491,http://www.geonames.org/2766824/,Salzburg,47.79941,13.04399,,,1897-07-14,1897-07-14,,False,https://sws.geonames.org/2766824/,,2766824.0,https://iiif.onb.ac.at/images/AKON/AK067_206/206/full/full/0/native.jpg
492,http://www.geonames.org/2778436/,Gmunden,47.91839,13.79933,,,1897-07-22,1897-07-22,,False,https://sws.geonames.org/2778436/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/874/detail,2778436.0,https://iiif.onb.ac.at/images/AKON/AK114_425/425/full/full/0/native.jpg
493,http://www.geonames.org/2782052/,Ischl,47.71109,13.61893,,,1897-08-19,1897-08-30,,False,https://sws.geonames.org/2782052/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/213/detail,2782052.0,https://iiif.onb.ac.at/images/AKON/AK111_493/493/full/full/0/native.jpg
494,http://www.geonames.org/2761369/,Wien,48.20849,16.37208,,,1897-08-31,1897-08-31,,False,https://sws.geonames.org/2761369/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/50/detail,2761369.0,https://iiif.onb.ac.at/images/AKON/AK117_016/016/full/full/0/native.jpg
495,http://www.geonames.org/3067696/,Prag,50.08804,14.42076,True,"Erstaufführung ""Freiwild"" und Vorlesung",1897-11-24,1897-11-27,,False,https://sws.geonames.org/3067696/,,3067696.0,https://iiif.onb.ac.at/images/AKON/AK120_083/083/full/full/0/native.jpg
496,http://www.geonames.org/2766824/,Salzburg,47.79941,13.04399,,,1898-02-04,1898-02-12,,False,https://sws.geonames.org/2766824/,,2766824.0,https://iiif.onb.ac.at/images/AKON/AK067_206/206/full/full/0/native.jpg
497,http://www.geonames.org/2765171/,Semmering,47.63333,15.81667,,,1898-02-23,1898-02-23,,False,https://sws.geonames.org/2765171/,,,
498,http://www.geonames.org/2761369/,Wien,48.20849,16.37208,,,1898-06-05,1898-06-05,,False,https://sws.geonames.org/2761369/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/50/detail,2761369.0,https://iiif.onb.ac.at/images/AKON/AK117_016/016/full/full/0/native.jpg
499,http://www.geonames.org/2765171/,Semmering,47.63333,15.81667,,,1898-06-05,1898-06-05,,False,https://sws.geonames.org/2765171/,,,
500,http://www.geonames.org/2770993/,Mürzzuschlag,47.6,15.68333,True,Mürzsteg,1898-06-05,1898-06-05,,False,https://sws.geonames.org/2770993/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/55088/detail,2770993.0,https://iiif.onb.ac.at/images/AKON/AK111_483/483/full/full/0/native.jpg
501,http://www.geonames.org/2773447/,Krieglach,47.54728,15.56248,,,1898-06-05,1898-06-05,,False,https://sws.geonames.org/2773447/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/36189/detail,2773447.0,https://iiif.onb.ac.at/images/AKON/AK013_507/507/full/full/0/native.jpg
502,http://www.geonames.org/2773447/,Krieglach,47.54728,15.56248,,,1898-06-06,1898-06-06,,False,https://sws.geonames.org/2773447/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/36189/detail,2773447.0,https://iiif.onb.ac.at/images/AKON/AK013_507/507/full/full/0/native.jpg
503,http://www.geonames.org/2781371/,Bruck an der Mur,47.41667,15.28333,,,1898-06-06,1898-06-06,,False,https://sws.geonames.org/2781371/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/840/detail,2781371.0,https://iiif.onb.ac.at/images/AKON/AK116_507/507/full/full/0/native.jpg
504,http://www.geonames.org/2779229/,Friesach,46.95528,14.40583,,,1898-06-06,1898-06-06,,False,https://sws.geonames.org/2779229/,,2779229.0,https://iiif.onb.ac.at/images/AKON/AK116_404/404/full/full/0/native.jpg
505,http://www.geonames.org/2766359/,St. Veit,46.76806,14.36028,,,1898-06-06,1898-06-06,,False,https://sws.geonames.org/2766359/,,2766359.0,https://iiif.onb.ac.at/images/AKON/AK083_050/050/full/full/0/native.jpg
506,http://www.geonames.org/2779674/,Feldkirch,47.23306,9.6,,,1898-06-07,1898-06-07,,False,https://sws.geonames.org/2779674/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/44368/detail,2779674.0,https://iiif.onb.ac.at/images/AKON/AK121_574/574/full/full/0/native.jpg
507,http://www.geonames.org/2764480/,Steindorf,46.69833,14.00917,,,1898-06-07,1898-06-07,,False,https://sws.geonames.org/2764480/,,2764480.0,https://iiif.onb.ac.at/images/AKON/AK120_160/160/full/full/0/native.jpg
508,http://www.geonames.org/2782485/,Annenheim,46.65,13.9,True,am Ossiachersee.,1898-06-08,1898-06-08,,False,https://sws.geonames.org/2782485/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/40380/detail,2782485.0,https://iiif.onb.ac.at/images/AKON/AK117_207/207/full/full/0/native.jpg
509,http://www.geonames.org/2769391/,Ossiach,46.67435,13.98358,,,1898-06-09,1898-06-09,,False,https://sws.geonames.org/2769391/,,2769391.0,https://iiif.onb.ac.at/images/AKON/AK037_587/587/full/full/0/native.jpg
510,http://www.geonames.org/2762372/,Villach,46.61028,13.85583,,,1898-06-10,1898-06-10,,False,https://sws.geonames.org/2762372/,,2762372.0,https://iiif.onb.ac.at/images/AKON/AK120_104/104/full/full/0/native.jpg
511,http://www.geonames.org/2761369/,Wien,48.20849,16.37208,True,zum Teil Bicyclefahrt,1898-06-10,1898-06-10,,False,https://sws.geonames.org/2761369/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/50/detail,2761369.0,https://iiif.onb.ac.at/images/AKON/AK117_016/016/full/full/0/native.jpg
512,http://www.geonames.org/2761369/,Wien,48.20849,16.37208,,,1898-07-11,1898-07-11,,False,https://sws.geonames.org/2761369/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/50/detail,2761369.0,https://iiif.onb.ac.at/images/AKON/AK117_016/016/full/full/0/native.jpg
513,http://www.geonames.org/2765171/,Semmering,47.63333,15.81667,,,1898-07-11,1898-07-11,,False,https://sws.geonames.org/2765171/,,,
514,http://www.geonames.org/2773447/,Krieglach,47.54728,15.56248,,,1898-07-11,1898-07-11,,False,https://sws.geonames.org/2773447/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/36189/detail,2773447.0,https://iiif.onb.ac.at/images/AKON/AK013_507/507/full/full/0/native.jpg
515,http://www.geonames.org/2774437/,Kindberg,47.5,15.45,,,1898-07-11,1898-07-11,,False,https://sws.geonames.org/2774437/,,2774437.0,https://iiif.onb.ac.at/images/AKON/AK111_044/044/full/full/0/native.jpg
516,http://www.geonames.org/2779202/,Frohnleiten,47.26667,15.31667,,,1898-07-11,1898-07-11,,False,https://sws.geonames.org/2779202/,,2779202.0,https://iiif.onb.ac.at/images/AKON/AK116_455/455/full/full/0/native.jpg
517,http://www.geonames.org/2778067/,Graz,47.06667,15.45,,,1898-07-11,1898-07-11,,False,https://sws.geonames.org/2778067/,,2778067.0,https://iiif.onb.ac.at/images/AKON/AK115_403/403/full/full/0/native.jpg
518,http://www.geonames.org/2778067/,Graz,47.06667,15.45,,,1898-07-12,1898-07-16,,False,https://sws.geonames.org/2778067/,,2778067.0,https://iiif.onb.ac.at/images/AKON/AK115_403/403/full/full/0/native.jpg
519,http://www.geonames.org/2765961/,Schladming,47.39289,13.68699,,,1898-07-18,1898-07-18,,False,https://sws.geonames.org/2765961/,,2765961.0,https://iiif.onb.ac.at/images/AKON/AK120_119/119/full/full/0/native.jpg
520,http://www.geonames.org/2780799/,Fusch,47.22729,12.82727,,,1898-07-18,1898-07-18,,False,https://sws.geonames.org/2780799/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/34194/detail,2780799.0,https://iiif.onb.ac.at/images/AKON/AK058_243/243/full/full/0/native.jpg
521,http://www.geonames.org/2780799/,Fusch,47.22729,12.82727,,,1898-07-19,1898-07-19,,False,https://sws.geonames.org/2780799/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/34194/detail,2780799.0,https://iiif.onb.ac.at/images/AKON/AK058_243/243/full/full/0/native.jpg
522,http://www.geonames.org/2780799/,Fusch,47.22729,12.82727,,,1898-07-20,1898-07-20,,False,https://sws.geonames.org/2780799/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/34194/detail,2780799.0,https://iiif.onb.ac.at/images/AKON/AK058_243/243/full/full/0/native.jpg
523,http://www.geonames.org/7872240/,Lend,47.28075,13.02265,,,1898-07-20,1898-07-20,,False,https://sws.geonames.org/7872240/,,7872240.0,https://iiif.onb.ac.at/images/AKON/AK021_513/513/full/full/0/native.jpg
524,http://www.geonames.org/2782058/,Gastein,47.11547,13.13467,,,1898-07-20,1898-07-20,,False,https://sws.geonames.org/2782058/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/521/detail,2782058.0,https://iiif.onb.ac.at/images/AKON/AK116_136/136/full/full/0/native.jpg
525,http://www.geonames.org/2782058/,Gastein,47.11547,13.13467,,,1898-01-02,1898-07-25,,False,https://sws.geonames.org/2782058/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/521/detail,2782058.0,https://iiif.onb.ac.at/images/AKON/AK116_136/136/full/full/0/native.jpg
526,http://www.geonames.org/7872240/,Lend,47.28075,13.02265,,,1898-07-26,1898-07-26,,False,https://sws.geonames.org/7872240/,,7872240.0,https://iiif.onb.ac.at/images/AKON/AK021_513/513/full/full/0/native.jpg
527,http://www.geonames.org/2766643/,St. Johann,47.35,13.2,,,1898-07-26,1898-07-26,,False,https://sws.geonames.org/2766643/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/996/detail,2766643.0,https://iiif.onb.ac.at/images/AKON/AK118_599/599/full/full/0/native.jpg
528,http://www.geonames.org/2761479/,Werfen,47.47585,13.1902,,,1898-07-26,1898-07-26,,False,https://sws.geonames.org/2761479/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/49469/detail,2761479.0,https://iiif.onb.ac.at/images/AKON/AK118_584/584/full/full/0/native.jpg
529,http://www.geonames.org/2766824/,Salzburg,47.79941,13.04399,,,1898-07-26,1898-07-26,,False,https://sws.geonames.org/2766824/,,2766824.0,https://iiif.onb.ac.at/images/AKON/AK067_206/206/full/full/0/native.jpg
530,http://www.geonames.org/2766824/,Salzburg,47.79941,13.04399,,,1898-07-02,1898-07-30,,False,https://sws.geonames.org/2766824/,,2766824.0,https://iiif.onb.ac.at/images/AKON/AK067_206/206/full/full/0/native.jpg
531,http://www.geonames.org/2766824/,Salzburg,47.79941,13.04399,,,1898-07-31,1898-07-31,,False,https://sws.geonames.org/2766824/,,2766824.0,https://iiif.onb.ac.at/images/AKON/AK067_206/206/full/full/0/native.jpg
532,http://www.geonames.org/2867714/,München,48.13743,11.57549,,,1898-07-31,1898-07-31,,False,https://sws.geonames.org/2867714/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/45258/detail,2867714.0,https://iiif.onb.ac.at/images/AKON/AK112_094/094/full/full/0/native.jpg
533,http://www.geonames.org/2867714/,München,48.13743,11.57549,,,1898-08-01,1898-08-01,,False,https://sws.geonames.org/2867714/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/45258/detail,2867714.0,https://iiif.onb.ac.at/images/AKON/AK112_094/094/full/full/0/native.jpg
534,http://www.geonames.org/2823679/,Tegernsee,47.7123,11.7582,,,1898-08-01,1898-08-01,,False,https://sws.geonames.org/2823679/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/39752/detail,2823679.0,https://iiif.onb.ac.at/images/AKON/AK098_054/054/full/full/0/native.jpg
535,http://www.geonames.org/2823679/,Tegernsee,47.7123,11.7582,,,1898-08-02,1898-08-02,,False,https://sws.geonames.org/2823679/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/39752/detail,2823679.0,https://iiif.onb.ac.at/images/AKON/AK098_054/054/full/full/0/native.jpg
536,http://www.geonames.org/2953324/,Tölz,47.76111,11.5589,,,1898-08-03,1898-08-03,,False,https://sws.geonames.org/2953324/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/424/detail,2953324.0,https://iiif.onb.ac.at/images/AKON/AK077_380/380/full/full/0/native.jpg
537,http://www.geonames.org/2884280/,Kreuth,47.64085,11.74485,,,1898-08-04,1898-08-04,,False,https://sws.geonames.org/2884280/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/64703/detail,2884280.0,https://iiif.onb.ac.at/images/AKON/AK110_496/496/full/full/0/native.jpg
538,http://www.geonames.org/2933198/,Egern,47.69376,11.75091,,,1898-08-05,1898-08-05,,False,https://sws.geonames.org/2933198/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/54930/detail,2933198.0,https://iiif.onb.ac.at/images/AKON/AK111_538/538/full/full/0/native.jpg
539,http://www.geonames.org/2838502/,Schliersee,47.73621,11.85936,,,1898-08-06,1898-08-06,,False,https://sws.geonames.org/2838502/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/936/detail,2838502.0,https://iiif.onb.ac.at/images/AKON/AK080_002/002/full/full/0/native.jpg
540,http://www.geonames.org/2884280/,Kreuth,47.64085,11.74485,,,1898-08-07,1898-08-07,,False,https://sws.geonames.org/2884280/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/64703/detail,2884280.0,https://iiif.onb.ac.at/images/AKON/AK110_496/496/full/full/0/native.jpg
541,http://www.geonames.org/2783030/,Achensee,47.46556,11.70924,,,1898-08-08,1898-08-08,,False,https://sws.geonames.org/2783030/,,2783030.0,https://iiif.onb.ac.at/images/AKON/AK068_385/385/full/full/0/native.jpg
542,http://www.geonames.org/2823679/,Tegernsee,47.7123,11.7582,,,1898-08-09,1898-08-09,,False,https://sws.geonames.org/2823679/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/39752/detail,2823679.0,https://iiif.onb.ac.at/images/AKON/AK098_054/054/full/full/0/native.jpg
543,http://www.geonames.org/2867714/,München,48.13743,11.57549,,,1898-08-09,1898-08-09,,False,https://sws.geonames.org/2867714/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/45258/detail,2867714.0,https://iiif.onb.ac.at/images/AKON/AK112_094/094/full/full/0/native.jpg
544,http://www.geonames.org/2867714/,München,48.13743,11.57549,,,1898-08-10,1898-08-10,,False,https://sws.geonames.org/2867714/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/45258/detail,2867714.0,https://iiif.onb.ac.at/images/AKON/AK112_094/094/full/full/0/native.jpg
545,http://www.geonames.org/2867714/,München,48.13743,11.57549,,,1898-08-11,1898-08-11,,False,https://sws.geonames.org/2867714/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/45258/detail,2867714.0,https://iiif.onb.ac.at/images/AKON/AK112_094/094/full/full/0/native.jpg
546,http://www.geonames.org/2661604/,Basel,47.55839,7.57327,,,1898-08-11,1898-08-11,,False,https://sws.geonames.org/2661604/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/854/detail,2661604.0,https://iiif.onb.ac.at/images/AKON/AK080_428/428/full/full/0/native.jpg
547,http://www.geonames.org/2661604/,Basel,47.55839,7.57327,,,1898-08-12,1898-08-12,,False,https://sws.geonames.org/2661604/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/854/detail,2661604.0,https://iiif.onb.ac.at/images/AKON/AK080_428/428/full/full/0/native.jpg
548,http://www.geonames.org/2661035/,Delémont,47.36493,7.34453,True,Bicycle,1898-08-12,1898-08-12,,False,https://sws.geonames.org/2661035/,,,
549,http://www.geonames.org/2661035/,Delémont,47.36493,7.34453,,,1898-08-13,1898-08-13,,False,https://sws.geonames.org/2661035/,,,
550,http://www.geonames.org/2661513/,Biel,47.13713,7.24608,,,1898-08-13,1898-08-13,,False,https://sws.geonames.org/2661513/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/36477/detail,2661513.0,https://iiif.onb.ac.at/images/AKON/AK082_003/003/full/full/0/native.jpg
551,http://www.geonames.org/2659496/,Neuchâtel,46.99179,6.931,True,Bicycle,1898-08-13,1898-08-13,,False,https://sws.geonames.org/2659496/,,2659496.0,https://iiif.onb.ac.at/images/AKON/AK084_461/461/full/full/0/native.jpg
552,http://www.geonames.org/2659496/,Neuchâtel,46.99179,6.931,,,1898-08-14,1898-08-14,,False,https://sws.geonames.org/2659496/,,2659496.0,https://iiif.onb.ac.at/images/AKON/AK084_461/461/full/full/0/native.jpg
553,http://www.geonames.org/2657941/,Yverdon,46.77852,6.64115,True,Bicycle,1898-08-14,1898-08-14,,False,https://sws.geonames.org/2657941/,,,
554,http://www.geonames.org/2659994/,Lausanne,46.516,6.63282,True,Bahn,1898-08-14,1898-08-14,,False,https://sws.geonames.org/2659994/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/50004/detail,2659994.0,https://iiif.onb.ac.at/images/AKON/AK087_561/561/full/full/0/native.jpg
555,http://www.geonames.org/10388084/,Chillon,46.41417,6.92872,,,1898-08-14,1898-08-14,,False,https://sws.geonames.org/10388084/,,,
556,http://www.geonames.org/2658399/,Territet,46.42863,6.92122,True,Bahn,1898-08-14,1898-08-14,,False,https://sws.geonames.org/2658399/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/52051/detail,2658399.0,https://iiif.onb.ac.at/images/AKON/AK086_189/189/full/full/0/native.jpg
557,http://www.geonames.org/10388084/,Chillon,46.41417,6.92872,,,1898-08-14,1898-08-14,,False,https://sws.geonames.org/10388084/,,,
558,http://www.geonames.org/10388084/,Chillon,46.41417,6.92872,,,1898-08-15,1898-08-15,,False,https://sws.geonames.org/10388084/,,,
559,http://www.geonames.org/2659002/,Rochers de Naye,46.4318,6.97602,,,1898-08-15,1898-08-15,,False,https://sws.geonames.org/2659002/,,2659002.0,https://iiif.onb.ac.at/images/AKON/AK086_203/203/full/full/0/native.jpg
560,http://www.geonames.org/10388084/,Chillon,46.41417,6.92872,,,1898-08-15,1898-08-15,,False,https://sws.geonames.org/10388084/,,,
561,http://www.geonames.org/2658399/,Territet,46.42863,6.92122,True,Bahn,1898-08-15,1898-08-15,,False,https://sws.geonames.org/2658399/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/52051/detail,2658399.0,https://iiif.onb.ac.at/images/AKON/AK086_189/189/full/full/0/native.jpg
562,http://www.geonames.org/2658145/,Vevey,46.46299,6.84345,,,1898-08-15,1898-08-15,,False,https://sws.geonames.org/2658145/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/64657/detail,2658145.0,https://iiif.onb.ac.at/images/AKON/AK086_188/188/full/full/0/native.jpg
563,http://www.geonames.org/2659994/,Lausanne,46.516,6.63282,True,Bicycle,1898-08-15,1898-08-15,,False,https://sws.geonames.org/2659994/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/50004/detail,2659994.0,https://iiif.onb.ac.at/images/AKON/AK087_561/561/full/full/0/native.jpg
564,http://www.geonames.org/2659994/,Lausanne,46.516,6.63282,,,1898-08-16,1898-08-16,,False,https://sws.geonames.org/2659994/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/50004/detail,2659994.0,https://iiif.onb.ac.at/images/AKON/AK087_561/561/full/full/0/native.jpg
565,http://www.geonames.org/2660646/,Genf,46.20222,6.14569,True,Bic.,1898-08-16,1898-08-16,,False,https://sws.geonames.org/2660646/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/562/detail,2660646.0,https://iiif.onb.ac.at/images/AKON/AK116_160/160/full/full/0/native.jpg
566,http://www.geonames.org/2660647/,Genfer See,46.43774,6.46906,True,Bic. um den See,1898-08-17,1898-08-17,,False,https://sws.geonames.org/2660647/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/512/detail,2660647.0,https://iiif.onb.ac.at/images/AKON/AK116_192/192/full/full/0/native.jpg
567,http://www.geonames.org/2661604/,Basel,47.55839,7.57327,,,1898-08-17,1898-08-17,,False,https://sws.geonames.org/2661604/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/854/detail,2661604.0,https://iiif.onb.ac.at/images/AKON/AK080_428/428/full/full/0/native.jpg
568,http://www.geonames.org/2659601/,Montreux,46.43301,6.91143,True,mit Hugo von Hofmannsthal,1898-08-17,1898-08-17,,False,https://sws.geonames.org/2659601/,,2659601.0,https://iiif.onb.ac.at/images/AKON/AK086_202/202/full/full/0/native.jpg
569,http://www.geonames.org/2660646/,Genf,46.20222,6.14569,,,1898-08-18,1898-08-18,,False,https://sws.geonames.org/2660646/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/562/detail,2660646.0,https://iiif.onb.ac.at/images/AKON/AK116_160/160/full/full/0/native.jpg
570,http://www.geonames.org/2660253/,Interlaken,46.68387,7.86638,,,1898-08-18,1898-08-18,,False,https://sws.geonames.org/2660253/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/916/detail,2660253.0,https://iiif.onb.ac.at/images/AKON/AK082_007/007/full/full/0/native.jpg
571,http://www.geonames.org/2659530/,Mürren,46.5588,7.8929,,,1898-08-18,1898-08-18,,False,https://sws.geonames.org/2659530/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/88187/detail,2659530.0,https://iiif.onb.ac.at/images/AKON/AK082_015/015/full/full/0/native.jpg
572,http://www.geonames.org/2659530/,Mürren,46.5588,7.8929,,,1898-08-19,1898-08-19,,False,https://sws.geonames.org/2659530/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/88187/detail,2659530.0,https://iiif.onb.ac.at/images/AKON/AK082_015/015/full/full/0/native.jpg
573,http://www.geonames.org/2658020/,Wengen,46.60599,7.92013,True,Wengernalp,1898-08-19,1898-08-19,,False,https://sws.geonames.org/2658020/,,2658020.0,https://iiif.onb.ac.at/images/AKON/AK082_353/353/full/full/0/native.jpg
574,http://www.geonames.org/7670232/,Scheidegg,46.58609,7.96126,,,1898-08-19,1898-08-19,,False,https://sws.geonames.org/7670232/,,7670232.0,https://iiif.onb.ac.at/images/AKON/AK083_320/320/full/full/0/native.jpg
575,http://www.geonames.org/2660498/,Grindelwald,46.62396,8.03601,,,1898-08-19,1898-08-19,,False,https://sws.geonames.org/2660498/,,2660498.0,https://iiif.onb.ac.at/images/AKON/AK093_359/359/full/full/0/native.jpg
576,http://www.geonames.org/2660253/,Interlaken,46.68387,7.86638,,,1898-08-19,1898-08-19,,False,https://sws.geonames.org/2660253/,https://pmb.acdh.oeaw.ac.at/apis/entities/entity/place/916/detail,2660253.0,https://iiif.onb.ac.at/images/AKON/AK082_007/007/full/full/0/native.jpg
577,http://www.geonames.org/2661398/,Brienz,46.7545,8.03847,,,1898-08-19,1898-08-19,,False,https://sws.geonames.org/2661398/,,2661398.0,https://iiif.onb.ac.at/images/AKON/AK097_459/459/full/full/0/native.jpg
