name,lat,lng,day,next_name,next_lat,next_lng,next_day,distance
Gösing an der Mariazeller Bahn,47.88677,15.29108,1923-06-14,Wien,48.2066,16.37341,1923-06-15,88.18385506428106
Wien,48.2066,16.37341,1923-06-26,Baden-Baden,48.7606,8.23975,1923-06-27,604.1373720620742
Baden-Baden,48.7606,8.23975,1923-07-07,Stuttgart,48.78232,9.17702,1923-07-07,68.93684789816103
Stuttgart,48.78232,9.17702,1923-07-07,Nürnberg,49.45421,11.07752,1923-07-07,157.56988699252548
Nürnberg,49.45421,11.07752,1923-07-08,Wien,48.2066,16.37341,1923-07-09,412.7261315257744
Wien,48.2066,16.37341,1923-08-03,Salzburg,47.79941,13.04399,1923-08-03,252.5150298709235
Salzburg,47.79941,13.04399,1923-08-05,Stuttgart,48.78232,9.17702,1923-08-05,307.0141616273947
Stuttgart,48.78232,9.17702,1923-08-06,Baden-Baden,48.7606,8.23975,1923-08-06,68.93684789816103
Baden-Baden,48.7606,8.23975,1923-08-06,Herchenbachstraße,48.74979,8.23933,1923-08-06,1.202522585915192
Herchenbachstraße,48.74979,8.23933,1923-08-06,Baden-Baden,48.7606,8.23975,1923-08-07,1.202522585915192
Baden-Baden,48.7606,8.23975,1923-08-07,Herchenbachstraße,48.74979,8.23933,1923-08-07,1.202522585915192
Herchenbachstraße,48.74979,8.23933,1923-08-07,Baden-Baden,48.7606,8.23975,1923-08-08,1.202522585915192
Baden-Baden,48.7606,8.23975,1923-08-08,Herchenbachstraße,48.74979,8.23933,1923-08-08,1.202522585915192
Herchenbachstraße,48.74979,8.23933,1923-08-08,Baden-Baden,48.7606,8.23975,1923-08-09,1.202522585915192
Baden-Baden,48.7606,8.23975,1923-08-09,Herchenbachstraße,48.74979,8.23933,1923-08-09,1.202522585915192
Herchenbachstraße,48.74979,8.23933,1923-08-09,Baden-Baden,48.7606,8.23975,1923-08-10,1.202522585915192
Baden-Baden,48.7606,8.23975,1923-08-10,Herchenbachstraße,48.74979,8.23933,1923-08-10,1.202522585915192
Herchenbachstraße,48.74979,8.23933,1923-08-10,Baden-Baden,48.7606,8.23975,1923-08-11,1.202522585915192
Baden-Baden,48.7606,8.23975,1923-08-11,Herchenbachstraße,48.74979,8.23933,1923-08-11,1.202522585915192
Herchenbachstraße,48.74979,8.23933,1923-08-11,Baden-Baden,48.7606,8.23975,1923-08-12,1.202522585915192
Baden-Baden,48.7606,8.23975,1923-08-12,Herchenbachstraße,48.74979,8.23933,1923-08-12,1.202522585915192
Herchenbachstraße,48.74979,8.23933,1923-08-12,Baden-Baden,48.7606,8.23975,1923-08-13,1.202522585915192
Baden-Baden,48.7606,8.23975,1923-08-13,Herchenbachstraße,48.74979,8.23933,1923-08-13,1.202522585915192
Herchenbachstraße,48.74979,8.23933,1923-08-13,Baden-Baden,48.7606,8.23975,1923-08-14,1.202522585915192
Baden-Baden,48.7606,8.23975,1923-08-14,Ulm,48.39841,9.99155,1923-08-14,135.38379067827177
Ulm,48.39841,9.99155,1923-08-14,Herchenbachstraße,48.74979,8.23933,1923-08-14,135.07395602475364
Herchenbachstraße,48.74979,8.23933,1923-08-14,Ulm,48.39841,9.99155,1923-08-15,135.07395602475364
Ulm,48.39841,9.99155,1923-08-15,Friedrichshafen,47.65689,9.47554,1923-08-15,90.98998532832222
Friedrichshafen,47.65689,9.47554,1923-08-15,Bodensee,49.06694,8.35278,1923-08-15,177.4951246018577
Bodensee,49.06694,8.35278,1923-08-15,Romanshorn,47.56354,9.35639,1923-08-15,182.99190742633945
Romanshorn,47.56354,9.35639,1923-08-15,Chur,46.8578,9.5215,1923-08-15,79.45131959719119
Chur,46.8578,9.5215,1923-08-16,Bergün,46.62934,9.74762,1923-08-16,30.71803378663758
Bergün,46.62934,9.74762,1923-08-17,Pontresina,46.4955,9.90126,1923-08-17,18.977063775045888
Pontresina,46.4955,9.90126,1923-08-17,Celerina,46.5146,9.8622,1923-08-17,3.6737319115609433
Celerina,46.5146,9.8622,1923-08-18,Bergün,46.62934,9.74762,1923-08-18,15.486779331698342
Bergün,46.62934,9.74762,1923-08-19,Celerina,46.5146,9.8622,1923-08-19,15.486779331698342
Celerina,46.5146,9.8622,1923-09-03,Tarasp,46.77696,10.25848,1923-09-03,42.08307943588996
Tarasp,46.77696,10.25848,1923-09-05,Chur,46.8578,9.5215,1923-09-05,56.95567854139646
Chur,46.8578,9.5215,1923-09-06,Arosa,46.77793,9.67621,1923-09-06,14.772605969344184
Arosa,46.77793,9.67621,1923-09-06,Chur,46.8578,9.5215,1923-09-07,14.772605969344184
Chur,46.8578,9.5215,1923-09-07,Feldkirch,47.23306,9.6,1923-09-07,42.14263145685128
Feldkirch,47.23306,9.6,1923-09-07,Bregenz,47.50311,9.7471,1923-09-07,32.01353051713972
Bregenz,47.50311,9.7471,1923-09-08,Lochau,47.53333,9.75,1923-09-08,3.3669802182798065
Lochau,47.53333,9.75,1923-09-08,Bregenz,47.50311,9.7471,1923-09-09,3.3669802182798065
Bregenz,47.50311,9.7471,1923-09-10,Lochau,47.53333,9.75,1923-09-10,3.3669802182798065
Lochau,47.53333,9.75,1923-09-11,Konstanz,47.66033,9.17582,1923-09-11,45.43105052518351
Konstanz,47.66033,9.17582,1923-09-11,Lochau,47.53333,9.75,1923-09-12,45.43105052518351
Lochau,47.53333,9.75,1923-09-12,Bregenz,47.50311,9.7471,1923-09-12,3.3669802182798065
Bregenz,47.50311,9.7471,1923-09-12,Lochau,47.53333,9.75,1923-09-13,3.3669802182798065
Lochau,47.53333,9.75,1923-09-14,Bregenz,47.50311,9.7471,1923-09-14,3.3669802182798065
Bregenz,47.50311,9.7471,1923-09-14,Arlberg Höhe,47.13462,10.20544,1923-09-14,53.65683821961387
Arlberg Höhe,47.13462,10.20544,1923-09-14,Wien,48.2066,16.37341,1923-09-15,478.14865589437187
Wien,48.2066,16.37341,1924-06-19,Reichenau an der Rax,47.7,15.83333,1924-06-19,69.28323912775527
Reichenau an der Rax,47.7,15.83333,1924-06-19,Kurhaus Rudolfsbad,47.69852,15.84453,1924-06-19,0.8566038171784122
Kurhaus Rudolfsbad,47.69852,15.84453,1924-06-19,Wien,48.2066,16.37341,1924-06-20,68.93464675406422
Wien,48.2066,16.37341,1924-06-26,Baden-Baden,48.7606,8.23975,1924-06-27,604.1373720620742
Baden-Baden,48.7606,8.23975,1924-07-03,München,48.13743,11.57549,1924-07-03,256.2837768362232
München,48.13743,11.57549,1924-07-03,Salzburg,47.79941,13.04399,1924-07-04,115.91418654425216
Salzburg,47.79941,13.04399,1924-07-05,Richterhöhe,47.793525,13.040353,1924-07-05,0.7087978717848725
Richterhöhe,47.793525,13.040353,1924-07-05,Salzburg,47.79941,13.04399,1924-07-06,0.7087978717848725
Salzburg,47.79941,13.04399,1924-07-06,Wien,48.2066,16.37341,1924-07-07,252.5150298709235
Wien,48.2066,16.37341,1924-08-05,Bad Ragaz,47.00601,9.50266,1924-08-06,533.3815807742342
Bad Ragaz,47.00601,9.50266,1924-08-07,Chur,46.8578,9.5215,1924-08-07,16.538780568541956
Chur,46.8578,9.5215,1924-08-07,Celerina,46.5146,9.8622,1924-08-07,46.20449995176556
Celerina,46.5146,9.8622,1924-08-08,Zuoz,46.60206,9.95965,1924-08-08,12.262156244883492
Zuoz,46.60206,9.95965,1924-08-08,Celerina,46.5146,9.8622,1924-08-09,12.262156244883492
Celerina,46.5146,9.8622,1924-08-09,Zuoz,46.60206,9.95965,1924-08-09,12.262156244883492
Zuoz,46.60206,9.95965,1924-08-09,Celerina,46.5146,9.8622,1924-08-10,12.262156244883492
Celerina,46.5146,9.8622,1924-08-13,Zuoz,46.60206,9.95965,1924-08-13,12.262156244883492
Zuoz,46.60206,9.95965,1924-08-13,Celerina,46.5146,9.8622,1924-08-14,12.262156244883492
Celerina,46.5146,9.8622,1924-08-14,Zuoz,46.60206,9.95965,1924-08-14,12.262156244883492
Zuoz,46.60206,9.95965,1924-08-14,Celerina,46.5146,9.8622,1924-08-15,12.262156244883492
Celerina,46.5146,9.8622,1924-08-15,Zuoz,46.60206,9.95965,1924-08-15,12.262156244883492
Zuoz,46.60206,9.95965,1924-08-15,Celerina,46.5146,9.8622,1924-08-16,12.262156244883492
Celerina,46.5146,9.8622,1924-08-20,Zuoz,46.60206,9.95965,1924-08-20,12.262156244883492
Zuoz,46.60206,9.95965,1924-08-20,Celerina,46.5146,9.8622,1924-08-21,12.262156244883492
Celerina,46.5146,9.8622,1924-08-22,Chur,46.8578,9.5215,1924-08-22,46.20449995176556
Chur,46.8578,9.5215,1924-08-22,Luzern,47.05048,8.30635,1924-08-22,94.94519754515373
Luzern,47.05048,8.30635,1924-08-27,Lugano,46.01008,8.96004,1924-08-27,126.05689522265777
Lugano,46.01008,8.96004,1924-08-29,Stresa,45.88158,8.53834,1924-08-29,35.68140070325357
Stresa,45.88158,8.53834,1924-08-29,Lugano,46.01008,8.96004,1924-08-30,35.68140070325357
Lugano,46.01008,8.96004,1924-08-30,Cadenabbia,45.98861,9.23615,1924-08-30,21.521352192121263
Cadenabbia,45.98861,9.23615,1924-08-30,Lugano,46.01008,8.96004,1924-08-31,21.521352192121263
Lugano,46.01008,8.96004,1924-08-31,Locarno,46.17086,8.79953,1924-08-31,21.759375560789053
Locarno,46.17086,8.79953,1924-08-31,Lugano,46.01008,8.96004,1924-09-01,21.759375560789053
Lugano,46.01008,8.96004,1924-09-01,Zürich,47.37174,8.54226,1924-09-01,154.70468815050097
Zürich,47.37174,8.54226,1924-09-04,Wien,48.2066,16.37341,1924-09-05,593.804698803483
Wien,48.2066,16.37341,1925-01-07,München,48.13743,11.57549,1925-01-08,356.87948124417477
München,48.13743,11.57549,1925-01-09,Stuttgart,48.78232,9.17702,1925-01-09,191.32590037181242
Stuttgart,48.78232,9.17702,1925-01-10,Baden-Baden,48.7606,8.23975,1925-01-10,68.93684789816103
Baden-Baden,48.7606,8.23975,1925-01-11,Freiburg im Breisgau,47.9959,7.85222,1925-01-12,89.74769752330398
Freiburg im Breisgau,47.9959,7.85222,1925-01-13,Basel,47.55839,7.57327,1925-01-13,52.947091656682005
Basel,47.55839,7.57327,1925-01-14,Bern,46.9489,7.4638,1925-01-15,68.26529429416713
Bern,46.9489,7.4638,1925-01-16,St. Gallen,47.42391,9.37477,1925-01-16,154.15649961078785
St. Gallen,47.42391,9.37477,1925-01-17,Zürich,47.37174,8.54226,1925-01-17,63.11264781165144
Zürich,47.37174,8.54226,1925-01-20,Sankt Moritz,46.49937,9.84327,1925-01-21,138.63196696470135
Sankt Moritz,46.49937,9.84327,1925-02-01,Wien,48.2066,16.37341,1925-02-02,528.4142512892015
Wien,48.2066,16.37341,1925-03-31,Berlin,52.52437,13.41053,1925-04-01,524.4064800940198
Berlin,52.52437,13.41053,1925-04-02,Wien,48.2066,16.37341,1925-04-03,524.4064800940198
Wien,48.2066,16.37341,1925-05-13,Semmering,47.63333,15.81667,1925-05-14,76.12062905425154
Semmering,47.63333,15.81667,1925-05-15,Wien,48.2066,16.37341,1925-05-16,76.12062905425154
Wien,48.2066,16.37341,1925-06-21,München,48.13743,11.57549,1925-06-22,356.87948124417477
München,48.13743,11.57549,1925-06-23,Meran,46.66817,11.15953,1925-06-23,166.33977743912527
Meran,46.66817,11.15953,1925-06-24,Bozen,46.49067,11.33982,1925-06-25,24.089436059915716
Bozen,46.49067,11.33982,1925-06-27,Carezza,46.41147,11.58817,1925-06-27,21.014175532338385
Carezza,46.41147,11.58817,1925-06-27,San Martino di Castrozza,46.26667,11.8,1925-06-27,22.913707556576796
San Martino di Castrozza,46.26667,11.8,1925-06-27,Bozen,46.49067,11.33982,1925-06-28,43.28229655299019
Bozen,46.49067,11.33982,1925-06-29,Passo di Falzarego,46.51889,12.00876,1925-06-29,51.44065207507384
Passo di Falzarego,46.51889,12.00876,1925-06-29,Bozen,46.49067,11.33982,1925-06-30,51.44065207507384
Bozen,46.49067,11.33982,1925-06-30,Renon,46.54152,11.45728,1925-06-30,10.639608775671903
Renon,46.54152,11.45728,1925-06-30,Bozen,46.49067,11.33982,1925-07-01,10.639608775671903
Bozen,46.49067,11.33982,1925-07-01,Molveno,46.14238,10.963,1925-07-01,48.38560363029982
Molveno,46.14238,10.963,1925-07-01,Trient,46.06787,11.12108,1925-07-01,14.763938130452177
Trient,46.06787,11.12108,1925-07-01,Bozen,46.49067,11.33982,1925-07-02,49.92936774887515
Bozen,46.49067,11.33982,1925-07-02,Val Gardena,46.56667,11.66667,1925-07-02,26.461504734710118
Val Gardena,46.56667,11.66667,1925-07-02,Sëlva,46.55472,11.76038,1925-07-02,7.307173632915588
Sëlva,46.55472,11.76038,1925-07-02,Bozen,46.49067,11.33982,1925-07-03,33.04591718669928
Bozen,46.49067,11.33982,1925-07-03,Wien,48.2066,16.37341,1925-07-04,425.3837997503702
Wien,48.2066,16.37341,1925-08-05,Bozen,46.49067,11.33982,1925-08-06,425.3837997503702
Bozen,46.49067,11.33982,1925-08-06,Carezza,46.41147,11.58817,1925-08-06,21.014175532338385
Carezza,46.41147,11.58817,1925-08-15,Bozen,46.49067,11.33982,1925-08-15,21.014175532338385
Bozen,46.49067,11.33982,1925-08-17,Passo della Mendola,46.41667,11.2,1925-08-17,13.529833201359125
Passo della Mendola,46.41667,11.2,1925-08-17,Fondo,46.4388,11.13723,1925-08-17,5.415699647392343
Fondo,46.4388,11.13723,1925-08-17,Malé,46.35356,10.91246,1925-08-17,19.713201759168005
Malé,46.35356,10.91246,1925-08-17,Tirano,46.21482,10.16335,1925-08-17,59.75483630590367
Tirano,46.21482,10.16335,1925-08-18,Celerina,46.5146,9.8622,1925-08-18,40.58905088530132
Celerina,46.5146,9.8622,1925-08-26,Tarasp,46.77696,10.25848,1925-08-26,42.08307943588996
Tarasp,46.77696,10.25848,1925-08-29,Celerina,46.5146,9.8622,1925-08-29,42.08307943588996
Celerina,46.5146,9.8622,1925-09-06,Chiavenna,46.32063,9.39816,1925-09-06,41.684247775340275
Chiavenna,46.32063,9.39816,1925-09-07,Mailand,45.46427,9.18951,1925-09-07,96.55138580091224
Mailand,45.46427,9.18951,1925-09-08,Genua,44.40478,8.94439,1925-09-08,119.32072297650033
Genua,44.40478,8.94439,1925-09-08,Forte dei Marmi,43.96388,10.17478,1925-09-08,109.9006422304406
Forte dei Marmi,43.96388,10.17478,1925-09-14,Florenz,43.77925,11.24626,1925-09-14,88.53323423979599
Florenz,43.77925,11.24626,1925-09-17,Venedig,45.43713,12.33265,1925-09-17,203.41112566890973
Venedig,45.43713,12.33265,1925-09-20,Wien,48.2066,16.37341,1925-09-21,435.61463990143477
Wien,48.2066,16.37341,1925-10-11,Berlin,52.52437,13.41053,1925-10-12,524.4064800940198
Berlin,52.52437,13.41053,1925-10-12,Hotel Esplanade,52.51,13.374444,1925-10-12,2.9253665614396955
Hotel Esplanade,52.51,13.374444,1925-10-12,Berlin,52.52437,13.41053,1925-10-13,2.9253665614396955
Berlin,52.52437,13.41053,1925-10-13,Hotel Esplanade,52.51,13.374444,1925-10-13,2.9253665614396955
Hotel Esplanade,52.51,13.374444,1925-10-13,Berlin,52.52437,13.41053,1925-10-14,2.9253665614396955
Berlin,52.52437,13.41053,1925-10-14,Hotel Esplanade,52.51,13.374444,1925-10-14,2.9253665614396955
Hotel Esplanade,52.51,13.374444,1925-10-14,Berlin,52.52437,13.41053,1925-10-15,2.9253665614396955
Berlin,52.52437,13.41053,1925-10-15,Hotel Esplanade,52.51,13.374444,1925-10-15,2.9253665614396955
Hotel Esplanade,52.51,13.374444,1925-10-15,Berlin,52.52437,13.41053,1925-10-16,2.9253665614396955
Berlin,52.52437,13.41053,1925-10-16,Hotel Esplanade,52.51,13.374444,1925-10-16,2.9253665614396955
Hotel Esplanade,52.51,13.374444,1925-10-16,Berlin,52.52437,13.41053,1925-10-17,2.9253665614396955
Berlin,52.52437,13.41053,1925-10-17,Hotel Esplanade,52.51,13.374444,1925-10-17,2.9253665614396955
Hotel Esplanade,52.51,13.374444,1925-10-17,Berlin,52.52437,13.41053,1925-10-18,2.9253665614396955
Berlin,52.52437,13.41053,1925-10-18,Hotel Esplanade,52.51,13.374444,1925-10-18,2.9253665614396955
Hotel Esplanade,52.51,13.374444,1925-10-18,Berlin,52.52437,13.41053,1925-10-19,2.9253665614396955
Berlin,52.52437,13.41053,1925-10-19,Hotel Esplanade,52.51,13.374444,1925-10-19,2.9253665614396955
Hotel Esplanade,52.51,13.374444,1925-10-19,Berlin,52.52437,13.41053,1925-10-20,2.9253665614396955
Berlin,52.52437,13.41053,1925-10-20,Hotel Esplanade,52.51,13.374444,1925-10-20,2.9253665614396955
Hotel Esplanade,52.51,13.374444,1925-10-20,Wien,48.2066,16.37341,1925-10-21,523.9935917601352
Wien,48.2066,16.37341,1926-02-04,Berlin,52.52437,13.41053,1926-02-05,524.4064800940198
Berlin,52.52437,13.41053,1926-02-16,Wien,48.2066,16.37341,1926-02-17,524.4064800940198
Wien,48.2066,16.37341,1926-04-15,Trieste,45.64953,13.77678,1926-04-16,346.240702510533
Trieste,45.64953,13.77678,1926-04-17,Pátrai,38.24444,21.73444,1926-04-18,1053.3333816363229
Pátrai,38.24444,21.73444,1926-04-19,Naples,40.83333,14.25,1926-04-20,704.3667813192126
Naples,40.83333,14.25,1926-04-21,Lissabon,38.71667,-9.13333,1926-04-24,2011.0157072348247
Lissabon,38.71667,-9.13333,1926-04-25,Sintra,38.80097,-9.37826,1926-04-26,23.255273494195347
Sintra,38.80097,-9.37826,1926-04-27,Las Palmas de Gran Canaria,28.09973,-15.41343,1926-04-29,1312.028574221247
Las Palmas de Gran Canaria,28.09973,-15.41343,1926-05-04,Lissabon,38.71667,-9.13333,1926-05-06,1313.5995419960375
Lissabon,38.71667,-9.13333,1926-05-07,Boulogne-sur-Mer,50.72571,1.61392,1926-05-09,1579.371390922888
Boulogne-sur-Mer,50.72571,1.61392,1926-05-09,Hamburg,53.57532,10.01534,1926-05-11,656.0866422356165
Hamburg,53.57532,10.01534,1926-05-11,Berlin,52.52437,13.41053,1926-05-11,255.92733077287215
Berlin,52.52437,13.41053,1926-05-19,Wien,48.2066,16.37341,1926-05-20,524.4064800940198
Wien,48.2066,16.37341,1926-07-27,Zürich,47.37174,8.54226,1926-07-28,593.804698803483
Zürich,47.37174,8.54226,1926-07-28,Adelboden,46.49142,7.56031,1926-07-28,123.16154229312144
Adelboden,46.49142,7.56031,1926-08-10,Mürren,46.5588,7.8929,1926-08-10,26.595199728590917
Mürren,46.5588,7.8929,1926-08-10,Adelboden,46.49142,7.56031,1926-08-11,26.595199728590917
Adelboden,46.49142,7.56031,1926-08-11,Bern,46.9489,7.4638,1926-08-11,51.38838393859485
Bern,46.9489,7.4638,1926-08-16,Crans-Montana,46.33548,7.51818,1926-08-16,68.3171139914801
Crans-Montana,46.33548,7.51818,1926-08-16,Brig,46.31667,7.98333,1926-08-16,35.88072850130006
Brig,46.31667,7.98333,1926-08-17,Zermatt,46.01998,7.74863,1926-08-17,37.63119169224047
Zermatt,46.01998,7.74863,1926-08-19,Gornergrat,45.98322,7.78484,1926-08-19,4.956010429628253
Gornergrat,45.98322,7.78484,1926-08-19,Zermatt,46.01998,7.74863,1926-08-20,4.956010429628253
Zermatt,46.01998,7.74863,1926-08-25,Interlaken,46.68387,7.86638,1926-08-26,74.35125387179296
Interlaken,46.68387,7.86638,1926-08-27,Brienz,46.7545,8.03847,1926-08-27,15.321601319384449
Brienz,46.7545,8.03847,1926-08-28,Grindelwald,46.62396,8.03601,1926-08-29,14.512670153896789
Grindelwald,46.62396,8.03601,1926-08-30,Interlaken,46.68387,7.86638,1926-08-31,14.592780434149345
Interlaken,46.68387,7.86638,1926-09-01,Beatenberg,46.69896,7.79428,1926-09-01,5.764597089444998
Beatenberg,46.69896,7.79428,1926-09-01,Interlaken,46.68387,7.86638,1926-09-02,5.764597089444998
Interlaken,46.68387,7.86638,1926-09-04,Luzern,47.05048,8.30635,1926-09-04,52.785055852155665
Luzern,47.05048,8.30635,1926-09-07,Rigi Kaltbad,47.04415,8.46523,1926-09-07,12.093594984027249
Rigi Kaltbad,47.04415,8.46523,1926-09-07,Luzern,47.05048,8.30635,1926-09-08,12.093594984027249
Luzern,47.05048,8.30635,1926-09-09,Bürgenstock,47.00032,8.3983,1926-09-09,8.94182780387795
Bürgenstock,47.00032,8.3983,1926-09-09,Luzern,47.05048,8.30635,1926-09-10,8.94182780387795
Luzern,47.05048,8.30635,1926-09-11,Zürich,47.37174,8.54226,1926-09-11,39.93778461841171
Zürich,47.37174,8.54226,1926-09-11,Wien,48.2066,16.37341,1926-09-12,593.804698803483
Wien,48.2066,16.37341,1926-12-23,Berlin,52.52437,13.41053,1926-12-24,524.4064800940198
Berlin,52.52437,13.41053,1927-01-09,Wien,48.2066,16.37341,1927-01-10,524.4064800940198
Wien,48.2066,16.37341,1927-02-12,Edlach,47.69255,15.80915,1927-02-12,71.01685302242079
Edlach,47.69255,15.80915,1927-02-12,Hotel Edlacherhof,47.605239,15.707639,1927-02-12,12.345063264347486
Hotel Edlacherhof,47.605239,15.707639,1927-02-12,Edlach,47.69255,15.80915,1927-02-13,12.345063264347486
Edlach,47.69255,15.80915,1927-02-13,Hotel Edlacherhof,47.605239,15.707639,1927-02-13,12.345063264347486
Hotel Edlacherhof,47.605239,15.707639,1927-02-13,Edlach,47.69255,15.80915,1927-02-14,12.345063264347486
Edlach,47.69255,15.80915,1927-02-14,Hotel Edlacherhof,47.605239,15.707639,1927-02-14,12.345063264347486
Hotel Edlacherhof,47.605239,15.707639,1927-02-14,Wien,48.2066,16.37341,1927-02-14,83.35554214669106
Wien,48.2066,16.37341,1927-03-31,Venedig,45.43713,12.33265,1927-04-01,435.61463990143477
Venedig,45.43713,12.33265,1927-05-02,Wien,48.2066,16.37341,1927-05-03,435.61463990143477
Wien,48.2066,16.37341,1927-05-18,Semmering,47.63333,15.81667,1927-05-19,76.12062905425154
Semmering,47.63333,15.81667,1927-05-20,Wien,48.2066,16.37341,1927-05-21,76.12062905425154
Wien,48.2066,16.37341,1927-08-10,Bozen,46.49067,11.33982,1927-08-11,425.3837997503702
Bozen,46.49067,11.33982,1927-08-12,Madonna di Campiglio,46.22671,10.82582,1927-08-12,49.25178572077866
Madonna di Campiglio,46.22671,10.82582,1927-08-15,Bozen,46.49067,11.33982,1927-08-15,49.25178572077866
Bozen,46.49067,11.33982,1927-08-17,Klobenstein,46.53861,11.46552,1927-08-17,11.020587552796657
Klobenstein,46.53861,11.46552,1927-08-18,Bozen,46.49067,11.33982,1927-08-18,11.020587552796657
Bozen,46.49067,11.33982,1927-08-19,Carezza,46.41147,11.58817,1927-08-19,21.014175532338385
Carezza,46.41147,11.58817,1927-08-22,Bozen,46.49067,11.33982,1927-08-22,21.014175532338385
Bozen,46.49067,11.33982,1927-08-24,Solda,46.52715,10.58905,1927-08-24,57.76393286854744
Solda,46.52715,10.58905,1927-08-24,Bozen,46.49067,11.33982,1927-08-25,57.76393286854744
Bozen,46.49067,11.33982,1927-08-25,Gardone Riviera,45.62396,10.56682,1927-08-25,113.395735879855
Gardone Riviera,45.62396,10.56682,1927-08-25,Grand Hotel Gardone,45.618146,10.560226,1927-08-25,0.8258539636644341
Grand Hotel Gardone,45.618146,10.560226,1927-08-25,Gardone Riviera,45.62396,10.56682,1927-08-26,0.8258539636644341
Gardone Riviera,45.62396,10.56682,1927-08-26,Grand Hotel Gardone,45.618146,10.560226,1927-08-26,0.8258539636644341
Grand Hotel Gardone,45.618146,10.560226,1927-08-26,Gardone Riviera,45.62396,10.56682,1927-08-27,0.8258539636644341
Gardone Riviera,45.62396,10.56682,1927-08-27,Grand Hotel Gardone,45.618146,10.560226,1927-08-27,0.8258539636644341
Grand Hotel Gardone,45.618146,10.560226,1927-08-27,Gardone Riviera,45.62396,10.56682,1927-08-28,0.8258539636644341
Gardone Riviera,45.62396,10.56682,1927-08-28,Grand Hotel Gardone,45.618146,10.560226,1927-08-28,0.8258539636644341
Grand Hotel Gardone,45.618146,10.560226,1927-08-28,Gardone Riviera,45.62396,10.56682,1927-08-29,0.8258539636644341
Gardone Riviera,45.62396,10.56682,1927-08-29,Grand Hotel Gardone,45.618146,10.560226,1927-08-29,0.8258539636644341
Grand Hotel Gardone,45.618146,10.560226,1927-08-29,Gardone Riviera,45.62396,10.56682,1927-08-30,0.8258539636644341
Gardone Riviera,45.62396,10.56682,1927-08-30,Grand Hotel Gardone,45.618146,10.560226,1927-08-30,0.8258539636644341
Grand Hotel Gardone,45.618146,10.560226,1927-08-30,Gardone Riviera,45.62396,10.56682,1927-08-31,0.8258539636644341
Gardone Riviera,45.62396,10.56682,1927-08-31,Grand Hotel Gardone,45.618146,10.560226,1927-08-31,0.8258539636644341
Grand Hotel Gardone,45.618146,10.560226,1927-08-31,Gardone Riviera,45.62396,10.56682,1927-09-01,0.8258539636644341
Gardone Riviera,45.62396,10.56682,1927-09-01,Grand Hotel Gardone,45.618146,10.560226,1927-09-01,0.8258539636644341
Grand Hotel Gardone,45.618146,10.560226,1927-09-01,Gardone Riviera,45.62396,10.56682,1927-09-02,0.8258539636644341
Gardone Riviera,45.62396,10.56682,1927-09-02,Grand Hotel Gardone,45.618146,10.560226,1927-09-02,0.8258539636644341
Grand Hotel Gardone,45.618146,10.560226,1927-09-02,Gardone Riviera,45.62396,10.56682,1927-09-03,0.8258539636644341
Gardone Riviera,45.62396,10.56682,1927-09-03,Verona,45.4299,10.98444,1927-09-03,39.10958985934166
Verona,45.4299,10.98444,1927-09-03,Grand Hotel Gardone,45.618146,10.560226,1927-09-03,39.19302999465349
Grand Hotel Gardone,45.618146,10.560226,1927-09-03,Verona,45.4299,10.98444,1927-09-04,39.19302999465349
Verona,45.4299,10.98444,1927-09-05,Venedig,45.43713,12.33265,1927-09-05,105.49925192495701
Venedig,45.43713,12.33265,1927-09-15,Wien,48.2066,16.37341,1927-09-15,435.61463990143477
Wien,48.2066,16.37341,1927-11-27,Berlin,52.52437,13.41053,1927-11-28,524.4064800940198
Berlin,52.52437,13.41053,1927-12-10,Wien,48.2066,16.37341,1927-12-11,524.4064800940198
Wien,48.2066,16.37341,1928-01-13,"VIII., Josefstadt",48.21126,16.34706,1928-01-13,2.025814753129046
"VIII., Josefstadt",48.21126,16.34706,1928-01-13,Wien,48.2066,16.37341,1928-01-14,2.025814753129046
Wien,48.2066,16.37341,1928-01-15,Burgtheater,48.210333,16.361139,1928-01-15,1.0020487207477062
Burgtheater,48.210333,16.361139,1928-01-15,Wien,48.2066,16.37341,1928-01-16,1.0020487207477062
Wien,48.2066,16.37341,1928-01-18,Gersthofer Straße,48.232758510924,16.323609150468,1928-01-18,4.706898468753456
Gersthofer Straße,48.232758510924,16.323609150468,1928-01-18,Wien,48.2066,16.37341,1928-01-19,4.706898468753456
Wien,48.2066,16.37341,1928-01-22,Grinzing,48.25,16.33333,1928-01-22,5.670619901928065
Grinzing,48.25,16.33333,1928-01-22,Kahlenberg,48.27617,16.33255,1928-01-22,2.910560792686447
Kahlenberg,48.27617,16.33255,1928-01-22,Hohe Warte,48.248422,16.355191,1928-01-22,3.513659130087399
Hohe Warte,48.248422,16.355191,1928-01-22,Wien,48.2066,16.37341,1928-01-23,4.843382888175013
Wien,48.2066,16.37341,1928-01-26,Meissl & Schadn,48.202204,16.374869,1928-01-26,0.5006957427430055
Meissl & Schadn,48.202204,16.374869,1928-01-26,Wien,48.2066,16.37341,1928-01-27,0.5006957427430055
Wien,48.2066,16.37341,1928-01-29,Dornbacher Park,48.241960480337,16.276509500872,1928-01-29,8.203501449304756
Dornbacher Park,48.241960480337,16.276509500872,1928-01-29,Wien,48.2066,16.37341,1928-01-30,8.203501449304756
